ID,productName,price,desciption,linkToDetails,imgPath,,,,,,,
38,ASUS,"919,000 DT","ASUS X540LA&nbsp;: Ecran&nbsp;15.6""&nbsp;LED HD (1366 x 768) -&nbsp;Processeur:&nbsp;Intel Core&nbsp;i3-5005U&nbsp;(2.0 GHz, 3 Mo de mémoire cache, Dual Coeurs) - Disque Dur:&nbsp;500 Go&nbsp;HDD -&nbsp;Mémoire RAM:&nbsp;4 Go&nbsp;DDR3&nbsp;-&nbsp;Systéme d'exploitation:&nbsp;FreeDos &nbsp;-Carte graphique:&nbsp;Intel HD Graphics 4400 avec USB 3.1 Gen1, VGA, HDMI et Lecteur de cartes -&nbsp;Couleur: Noir - Garantie:1 an",https://www.wiki.tn/pc-portable-asus-x540la-i3-5è-gén-4go-500go-noir-10901.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
39,ASUS,"929,000 DT","ASUS X540LA&nbsp;: Ecran&nbsp;15.6""&nbsp;LED HD (1366 x 768) -&nbsp;Processeur:&nbsp;Intel Core&nbsp;i3-5005U&nbsp;(2.0 GHz, 3 Mo de mémoire cache, Dual Coeurs) - Disque Dur:&nbsp;500 Go&nbsp;HDD -&nbsp;Mémoire RAM:&nbsp;4 Go&nbsp;DDR3&nbsp;-&nbsp;Systéme d'exploitation:&nbsp;FreeDos &nbsp;-Carte graphique:&nbsp;Intel HD Graphics 4400 avec USB 3.1 Gen1, VGA, HDMI et Lecteur de cartes -&nbsp;Couleur: Gris - Garantie: 1 an",https://www.wiki.tn/pc-portable-asus-x540la-i3-5è-gén-4-go-500-go-gris-10900.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
40,ASUS,"929,000 DT","ASUS X540LA&nbsp;: Ecran&nbsp;15.6""&nbsp;LED HD (1366 x 768) -&nbsp;Processeur:&nbsp;Intel Core&nbsp;i3-5005U&nbsp;(2.0 GHz, 3 Mo de mémoire cache, Dual Coeurs) - Disque Dur:&nbsp;500 Go&nbsp;HDD -&nbsp;Mémoire RAM:&nbsp;4 Go&nbsp;DDR3&nbsp;-&nbsp;Systéme d'exploitation:&nbsp;FreeDos &nbsp;-Carte graphique:&nbsp;Intel HD Graphics 4400 avec USB 3.1 Gen1, VGA, HDMI et Lecteur de cartes -&nbsp;Couleur: Gris - Garantie: 1 an",https://www.wiki.tn/pc-portable-asus-x540la-i3-5è-gén-4-go-500-go-gris-10900.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
41,ASUS,"949,000 DT","Ecran 15.6"" HD LED - Processeur Intel Core i3-6006U, 2 Ghz, 3 Mo de mémoire cache - Mémoire 4 Go - Disque 500 Go - Carte graphique Intel HD Graphics - Graveur DVD - Lecteur de cartes - Wifi - Bluetooth - USB 3.0 - HDMI - Webcam avec Micro - Couleur Rouge - Garantie 1 an",https://www.wiki.tn/pc-portable-asus-vivobook-max-x541ua-i3-6è-gén-4-go-rouge-10993.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
42,ASUS,"949,000 DT","Ecran&nbsp;15.6""&nbsp;HD LED,&nbsp;Processeur:&nbsp;Intel Core i3-6006U 6ème Génération (2.0 GHz, 3 Mo de mémoire cache),&nbsp;Systéme d'exploitation:&nbsp;FreeDos,&nbsp;Mémoire Ram:&nbsp;4 Go,&nbsp;Disque Dur:&nbsp;500 Go,&nbsp;Carte graphique:&nbsp;Intel HD Graphics, avec USB 3.0 - HDMI -&nbsp;Wifi et Ethernet,&nbsp;Garantie&nbsp;1 an",https://www.wiki.tn/pc-portable-asus-x541ua-i3-6é-gen-4go-500go-blanc-5784.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
43,ASUS,"949,000 DT","Pc Portable Asus Max&nbsp;X541UA&nbsp;: Ecran 15.6"" HD LED (1366x768)&nbsp;- Processeur&nbsp;Intel® Core™&nbsp;i3-6006U (3 Mo Cache, 2.00 GHz)&nbsp;- Mémoire 4 Go - Disque 500 Go - Carte Graphique Intel HD Graphics - Graveur DVD - Lecteur De Cartes Mémoires - Ethernet - Wifi - Bluetooth&nbsp;4.0 -Couleur: Noir&nbsp; -&nbsp;&nbsp;Garantie 1 An",https://www.wiki.tn/pc-portable-asus-vivobook-max-x541ua-i3-6é-gen-4go-500go-noir-10926.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
44,ASUS,"949,000 DT","Ecran&nbsp;15.6""&nbsp;HD LED,&nbsp;Processeur:&nbsp;Intel Core&nbsp;i3-6006U&nbsp; (2.0 GHz, 3 Mo de mémoire cache),&nbsp;Systéme d'exploitation:&nbsp;FreeDos,&nbsp;Mémoire Ram:&nbsp;4 Go,&nbsp;Disque Dur:&nbsp;500 Go,&nbsp;Carte graphique:&nbsp;Intel HD Graphics, avec USB 3.0 - HDMI -&nbsp;Wifi et Ethernet, couleur&nbsp;:silvre&nbsp;Garantie&nbsp;1 an",https://www.wiki.tn/pc-portable-asus-vivobook-max-x541ua-i3-6é-gen-4go-500go-gris-10924.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
45,DELL,"979,000 DT","Ecran&nbsp; 15,6"" LED HD (1366x768),&nbsp;Mémoire RAM&nbsp; 4 Go&nbsp; &nbsp;DDR4 2400MHz,&nbsp;Processeur&nbsp;Intel Core i3-6006U(2.00 GHz, 3Mo de mémoire Cache, Dual-cœur),&nbsp;Disque dur&nbsp;&nbsp;500Go SATA (5400rpm),Systéme d'exploitation:&nbsp;Free Dos,&nbsp;Carte&nbsp;Graphique:&nbsp;intel HD Graphics 520&nbsp;avec WiFi, Bluetooth, Webcam,&nbsp;&nbsp;Garantie:&nbsp;1 an",https://www.wiki.tn/pc-portable-dell-inspiron-3567-ci3-6006-4gb-500go-foggy-night-11203.html,https://www.wiki.tn/img/m/23-manu_default.jpg,,,,,,,
46,DELL,"979,000 DT","Ecran 15.6"" HD &nbsp;LED - Processeur Intel Core i3-6006U &nbsp;, 2.00 Ghz, 3 Mo de mémoire cache - Mémoire 4 Go DDR4 - Disque 500 Go&nbsp;- Carte graphique Intel HD Graphics&nbsp;- Graveur DVD - Lecteur de cartes - HDMI - USB 3.0 - Wifi - Bluetooth - Webcam avec Micro – Couleur&nbsp;: rouge - Garantie 1 an",https://www.wiki.tn/pc-portable-dell-inspiron-3567-i3-6è-gén-4go-500go-rouge-10971.html,https://www.wiki.tn/img/m/23-manu_default.jpg,,,,,,,
47,DELL,"979,000 DT","Ecran&nbsp; 15,6"" LED HD (1366x768),&nbsp;Mémoire RAM&nbsp;: 4 Go&nbsp; DDR4 2400MHz, Processeur Intel Core i3-6006U(2.00 GHz, 3Mo de mémoire Cache, Dual-cœur), Disque dur&nbsp; 500Go SATA (5400rpm),Systéme d'exploitation:&nbsp;Free Dos,&nbsp;Carte Graphique:&nbsp;intel HD Graphics 520&nbsp;avec WiFi, Bluetooth, Webcam,&nbsp;&nbsp;Garantie:&nbsp;1 an",https://www.wiki.tn/pc-portable-dell-inspiron-3567-i3-6è-gén-4go-500go-noir-5651.html,https://www.wiki.tn/img/m/23-manu_default.jpg,,,,,,,
48,HP,"999,000 DT","Ecran&nbsp;15.6""&nbsp;&nbsp;rétroéclairé LED HD&nbsp;(1366x768 pixels) - Processeur&nbsp;Intel Core&nbsp;i3-6006U&nbsp;(2.0 GHz, 3 Mo mémoire cache, Dual cœurs) - Systéme d'exploitation:&nbsp;FreeDos - Mémoire RAM&nbsp;4 Go&nbsp;DDR4 - Disque Dur:&nbsp;500 Go&nbsp;HDD, (5400&nbsp;tr/min) - Carte Graphique: Intel&nbsp;HD 520&nbsp;avec WiFi, Bluetooth, USB 3.1, RJ45, Lecteur de Carte mémoire et HDMI - Couleur: Bleu&nbsp; -&nbsp;Garantie: 1an",https://www.wiki.tn/-pc-portable-hp-notebook-15-bs015nk-i3-6è-gén-4go-500go-6434.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
49,LENOVO,"1 009,000 DT","Ecran&nbsp;15.6""&nbsp;LED HD&nbsp;(1366 x 768) -&nbsp;Processeur&nbsp;i3-6006U&nbsp;(2.00 GHz, 3 Mo de mémoire cache, Dual-Core) -&nbsp;Systéme D'exploitation:&nbsp;FreeDos -&nbsp;Mémoire RAM:4 Go DDR4&nbsp;-&nbsp;Disque Dur:&nbsp;2&nbsp;To&nbsp;-&nbsp;Carte graphique:&nbsp;Intel HD Graphics 520, avec Bluetooth, Webcam HD, HDMI, USB 3.0&nbsp; -&nbsp;Couleur:&nbsp;rouge-&nbsp;Garantie 1 an",https://www.wiki.tn/pc-portable-lenovo-ip320-15isk-i3-6è-gén-4go-2to-10265.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
50,LENOVO,"1 009,000 DT","Ecran&nbsp;15.6""&nbsp;&nbsp;HD&nbsp;–&nbsp;Processeur I3-6006U &nbsp;&nbsp; -&nbsp;Systéme d'exploitation:&nbsp;FreeDos -&nbsp;Mémoire RAM:&nbsp;4 Go DDR4 2133 ONBOARD -&nbsp;Disque Dur:&nbsp;2 TB 7MM 5400RPM &nbsp;&nbsp;&nbsp;-&nbsp;Carte graphique,&nbsp;Integrated Graphics&nbsp;&nbsp;, Couleur&nbsp;: black-&nbsp;Garantie: 1 an",https://www.wiki.tn/pc-portable-lenovo-320-15isk-i3-6006u4go2tb-noir-10260.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
51,LENOVO,"1 009,000 DT","Ecran&nbsp;15.6""&nbsp;LED HD&nbsp;(1366 x 768) -&nbsp;Processeur&nbsp;i3-6006U&nbsp;(2.00 GHz, 3 Mo de mémoire cache, Dual-Core) -&nbsp;Systéme D'exploitation:&nbsp;FreeDos -&nbsp;Mémoire RAM:4 Go DDR4&nbsp;-&nbsp;Disque Dur:&nbsp;2&nbsp;To&nbsp;-&nbsp;Carte graphique:&nbsp;Intel HD Graphics 520, avec Bluetooth, Webcam HD, HDMI, USB 3.0&nbsp; -&nbsp;Couleur:&nbsp;Bleu&nbsp;- Garantie 1 an",https://www.wiki.tn/pc-portable-lenovo-ip320-15isk-i3-6è-gén-4go-2to-bleu-10263.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
52,LENOVO,"1 019,000 DT","Ecran&nbsp;15.6""&nbsp;LED&nbsp;HD&nbsp;(1366 x 768&nbsp;px) -&nbsp;Processeur:&nbsp;Intel Core i3-7020U (2,30 GHz,&nbsp;3&nbsp;Mo&nbsp;de mémoire cache,&nbsp;Dual-Core) - Disque Dur:&nbsp;1&nbsp;To-&nbsp; -&nbsp;Mémoire RAM:&nbsp;4Go&nbsp;DDR4&nbsp;-&nbsp;Systéme d'exploitation:&nbsp;FreeDos&nbsp; -&nbsp;Carte Graphique:&nbsp;Intel HD Graphics&nbsp;avec -- Wifi - Bluetooth - HDMI - 1x USB 3.1 Type-C&nbsp;- 2x USB 3.0&nbsp;- Lecteur de cartes - &nbsp;Couleur:&nbsp; Noir&nbsp;-&nbsp;Garantie: 1 an",https://www.wiki.tn/pc-portable-lenovo-ip330-15ikb-i3-7è-gén-4go-1to-noir-10870.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
53,LENOVO,"1 019,000 DT","Ecran&nbsp;15.6""&nbsp;LED&nbsp;HD&nbsp;(1366 x 768&nbsp;px) -&nbsp;Processeur:&nbsp;Intel Core i3-7020U (2,30 GHz,&nbsp;3&nbsp;Mo&nbsp;de mémoire cache,&nbsp;Dual-Core) - Disque Dur:&nbsp;1&nbsp;To-&nbsp; -&nbsp;Mémoire RAM:&nbsp;4Go&nbsp;DDR4&nbsp;-&nbsp;Systéme d'exploitation:&nbsp;FreeDos&nbsp; -&nbsp;Carte Graphique:&nbsp;Intel HD Graphics&nbsp;avec -- Wifi - Bluetooth - HDMI - 1x USB 3.1 Type-C&nbsp;- 2x USB 3.0&nbsp;- Lecteur de cartes - &nbsp;Couleur:&nbsp; Noir&nbsp;-&nbsp;Garantie: 1 an",https://www.wiki.tn/pc-portable-lenovo-ip330-15ikb-i3-7è-gén-4go-1to-noir-10870.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
54,LENOVO,"1 019,000 DT","Ecran&nbsp;15.6""&nbsp;LED&nbsp;HD&nbsp;(1366 x 768&nbsp;px) -&nbsp;Processeur:&nbsp;Intel Core&nbsp;i3-7020U (2,30 GHz,&nbsp;3&nbsp;Mo&nbsp;de mémoire cache,&nbsp;Dual-Core) - Disque Dur:&nbsp;1&nbsp;To-&nbsp; -&nbsp;Mémoire RAM:&nbsp;4Go&nbsp;DDR4&nbsp;-&nbsp;Systéme d'exploitation:&nbsp;FreeDos&nbsp; -&nbsp;Carte Graphique:&nbsp;Intel HD Graphics&nbsp;avec -- Wifi - Bluetooth - HDMI - 1x USB 3.1 Type-C&nbsp;- 2x USB 3.0&nbsp;- Lecteur de cartes - &nbsp;Couleur:&nbsp;silver&nbsp;-&nbsp;Garantie: 1 an",https://www.wiki.tn/pc-portable-lenovo-ip330-15ikb-i3-7è-gén-4go-1to-silver-10872.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
55,ASUS,"1 055,000 DT","Ecran&nbsp;11.6""&nbsp;LED HD&nbsp;Tactile&nbsp;-&nbsp;Processeur:&nbsp;&nbsp;Intel Celeron Dual-Core N3350(Dual-Core,&nbsp;up to 2.4 GHz, 2 Mo de mémoire Cache)-&nbsp;Systéme d'exploitation:&nbsp; &nbsp;Windows 10&nbsp;-&nbsp;Mémoire RAM:&nbsp;2 Go,&nbsp;Disque Dur:&nbsp;500Go&nbsp;-&nbsp;Carte Graphique :Intel HD Graphics , avec WiFi, WebCam, Micro HDMI, Bluetooth,&nbsp; Couleur: Gris&nbsp;-&nbsp;Garantie&nbsp;2 ans",https://www.wiki.tn/pc-portable-asus-fliptp203nah-dual-core-2go-500go-gris-10843.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
56,ASUS,"1 059,000 DT","Ecran&nbsp;11.6""&nbsp;LED HD&nbsp;Tactile&nbsp;-&nbsp;Processeur:&nbsp;&nbsp;Intel Celeron Dual-Core N3350(Dual-Core,&nbsp;up to 2.4 GHz, 2 Mo de mémoire Cache)-&nbsp;Systéme d'exploitation:&nbsp; &nbsp;Windows 10&nbsp;- Mémoire RAM:&nbsp;2 Go,&nbsp;Disque Dur:&nbsp;500Go&nbsp;-&nbsp;Carte Graphique :Intel HD Graphics , avec WiFi, WebCam, Micro HDMI, Bluetooth,&nbsp;Couleur: Gold,&nbsp;Garantie&nbsp;2 ans",https://www.wiki.tn/pc-portable-asus-fliptp203nah-dual-core-2go-500go-gold-10847.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
57,LENOVO,"1 059,000 DT","Ecran 11.6"" HD Tactile - Processeur Intel Celeron&nbsp;Dual Core N3350, up to 2.4 GHz, 2 Mo de mémoire cache - Mémoire 4 Go - Disque&nbsp;500 Go - Carte graphique Intel HD Graphics - Lecteur de cartes - Wifi - Bluetooth - USB 3.0 - HDMI - RJ45 - Webcam avec micro - Windows 10 - Garantie 1 an",https://www.wiki.tn/pc-portable-lenovo-yoga-310-11iap-dual-core-4-go-10222.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
58,LENOVO,"1 089,000 DT","Ecran&nbsp;15.6""&nbsp;FULL&nbsp;HD&nbsp; -&nbsp;Processeur:&nbsp;Intel Core i3-6006U - &nbsp;Systéme D'exploitation:&nbsp;FreeDos&nbsp;, Mémoire RAM:&nbsp;4 Go&nbsp;DDR4&nbsp; -Disque Dur:&nbsp;1&nbsp;To -&nbsp;Nvidia GeForce 920MX (2 Go&nbsp;de mémoire DDR5L dédiée), avec Bluetooth, Webcam HD, HDMI, USB 3.0 -&nbsp;Couleur:&nbsp;black&nbsp;- Garantie: 1 an&nbsp;",https://www.wiki.tn/pc-portable-lenovo-ip320-15isk-i3-6è-gén-4go-1to--10239.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
59,DELL,"1 099,000 DT","Ecran&nbsp;15.6""&nbsp;LED&nbsp;HD&nbsp;- Processeur: Intel Core&nbsp;i3-7020U &nbsp;&nbsp;(&nbsp;2.3 GHz&nbsp;,&nbsp;3 Mo&nbsp;de mémoire cache) - Systéme d'exploitation:&nbsp;Ubuntu&nbsp;Linux - Mémoire RAM:&nbsp;4 Go DDR4&nbsp;- Disque Dur:&nbsp;1To&nbsp;HDD&nbsp;5400 tr/min - Carte Graphique:&nbsp;Intel HD 620&nbsp;avec USB 3.0, HDMI, Lecteur de Carte Mémoire,&nbsp;Wifi&nbsp;et&nbsp;Bluetooth&nbsp;-&nbsp;Couleur:&nbsp;Rouge &nbsp;-&nbsp;Garantie:&nbsp;1 an",https://www.wiki.tn/pc-portable-dell-inspiron-3567-i3-7020u-4go-1to-rouge-11320.html,https://www.wiki.tn/img/m/23-manu_default.jpg,,,,,,,
60,DELL,"1 099,000 DT","Ecran&nbsp;15.6""&nbsp;LED&nbsp;HD&nbsp;- Processeur: Intel Core&nbsp;i3-7020U &nbsp;&nbsp;(&nbsp;2.3 GHz&nbsp;,&nbsp;3 Mo&nbsp;de mémoire cache) - Systéme d'exploitation:&nbsp;Ubuntu&nbsp;Linux - Mémoire RAM:&nbsp;4 Go DDR4&nbsp;- Disque Dur:&nbsp;1To&nbsp;HDD&nbsp;5400 tr/min - Carte Graphique:&nbsp;Intel HD 620&nbsp;avec USB 3.0, HDMI, Lecteur de Carte Mémoire,&nbsp;Wifi&nbsp;et&nbsp;Bluetooth&nbsp;-&nbsp;Couleur:&nbsp;Noir -&nbsp;Garantie:&nbsp;1 an",https://www.wiki.tn/pc-portable-dell-inspiron-3567-i3-7020u-4go-1to-noir-11318.html,https://www.wiki.tn/img/m/23-manu_default.jpg,,,,,,,
61,HP,"1 099,000 DT","Ecran&nbsp;15.6""&nbsp;rétroéclairé&nbsp;LED HD&nbsp;(1366 x 768 pixels) - Processeur&nbsp;Intel Core&nbsp;i3-6006U&nbsp;(2.0 GHz, 3 Mo mémoire cache, Dual cœurs) - Systéme d'exploitation:&nbsp;FreeDos - Mémoire RAM&nbsp;4 Go&nbsp;DDR4&nbsp;2133 Mhz - Disque Dur:&nbsp;1&nbsp;To&nbsp;HDD, (5400&nbsp;tr/min) - Carte Graphique&nbsp;&nbsp;AMD Radeon&nbsp;520&nbsp;(2 Go&nbsp;de mémoire DDR3 dédiée)&nbsp;avec WiFi, Bluetooth, USB 3.1, RJ45, et HDMI - Couleur: Noir&nbsp; &nbsp;&nbsp;Garantie&nbsp;1 an",https://www.wiki.tn/pc-portable-hp-15-bs032nk-intel-core-i3-6006u-4go-1to-noir-6342.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
62,DELL,"1 099,000 DT","Ecran&nbsp;15.6""&nbsp;LED&nbsp;HD&nbsp;- Processeur: Intel Core&nbsp;i3-7020U &nbsp;&nbsp;(&nbsp;2.3 GHz&nbsp;,&nbsp;3 Mo&nbsp;de mémoire cache) - Systéme d'exploitation:&nbsp;Ubuntu&nbsp;Linux - Mémoire RAM:&nbsp;4 Go DDR4&nbsp;- Disque Dur:&nbsp;1To&nbsp;HDD&nbsp;5400 tr/min - Carte Graphique:&nbsp;Intel HD 620&nbsp;avec USB 3.0, HDMI, Lecteur de Carte Mémoire,&nbsp;Wifi&nbsp;et&nbsp;Bluetooth&nbsp;-&nbsp;Couleur:&nbsp;FOGGY NIGHT-&nbsp;Garantie:&nbsp;1 an",https://www.wiki.tn/-pc-portable-inspiron-3567-i3-7020u_4gb_1tb-foggy-night-11317.html,https://www.wiki.tn/img/m/23-manu_default.jpg,,,,,,,
63,LENOVO,"1 127,000 DT","Ecran 15.6"" HD LED - Processeur Intel Core i3-7020U, up to 2.3 GHz,&nbsp;3 Mo de mémoire cache - Mémoire&nbsp;8 Go -&nbsp;Disque 1 To - Carte graphique Intel HD Graphics - Wifi - Bluetooth - HDMI - 1x USB 3.1 Type-C&nbsp;- 2x USB 3.0&nbsp;- Lecteur de cartes - Couleur Silver - Garantie 1 an",https://www.wiki.tn/pc-portable-lenovo-ideapad-330-15ikb-i3-7è-gén-8-go-silver-10953.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
64,LENOVO,"1 127,000 DT","Ecran 15.6"" HD LED - Processeur Intel Core i3-7020U, up to 2.3 GHz,&nbsp;3 Mo de mémoire cache - Mémoire&nbsp;8 Go -&nbsp;Disque 1 To - Carte graphique Intel HD Graphics - Wifi - Bluetooth - HDMI - 1x USB 3.1 Type-C&nbsp;- 2x USB 3.0&nbsp;- Lecteur de cartes - Couleur Noir - Garantie 1 an",https://www.wiki.tn/pc-portable-lenovo-ideapad-330-15ikb-i3-7è-gén-8-go-noir-10952.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
65,HP,"1 165,000 DT","Ecran:&nbsp;15.6 HD SVA Bright View rétro éclairé&nbsp; WLED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS -&nbsp;Mémoire RAM&nbsp;:&nbsp;4 GB&nbsp;DDR4-2133-&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA - Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;Intel HD Graphics 620&nbsp;-Couleur: white &nbsp;-&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0001nk-i3-7è-gén-4go-1to-blanc--9971.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
66,HP,"1 165,000 DT","Ecran:&nbsp;15.6 HD SVA Bright View rétro éclairé&nbsp; WLED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS -&nbsp;Mémoire RAM&nbsp;:&nbsp;4 GB&nbsp;DDR4-2133-&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA - Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;Intel HD Graphics 620&nbsp;-Couleur: white &nbsp;-&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0001nk-i3-7è-gén-4go-1to-blanc--9971.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
67,HP,"1 165,000 DT","Ecran:&nbsp;15.6 HD SVA Bright View rétro éclairé&nbsp; WLED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS&nbsp; -&nbsp;Mémoire RAM&nbsp;:&nbsp;4 GB&nbsp;DDR4-2133&nbsp; -&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA - Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;Intel HD Graphics 620&nbsp;-Couleur: BLEU &nbsp;&nbsp;-&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0005nk-i3-7è-gén-4go-1to-bleu--9972.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
68,HP,"1 165,000 DT","Ecran:&nbsp;15.6 HD SVA Bright View rétro éclairé&nbsp; WLED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS 2.0 -&nbsp;Mémoire RAM&nbsp;:&nbsp;4 GB&nbsp;DDR4-2133&nbsp;SDRAM (1*4GB) -&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA - Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;Intel HD Graphics 620&nbsp;-Couleur: Noir -&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0007nk-i3-7è-gén-4go-1to-noir--9974.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
69,HP,"1 165,000 DT","Ecran:&nbsp;15.6 HD SVA Bright View rétro éclairé&nbsp; WLED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS&nbsp; -&nbsp;Mémoire RAM&nbsp;:&nbsp;4 GB&nbsp;DDR4-2133 -&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA - Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;Intel HD Graphics 620&nbsp;-Couleur:&nbsp;Gris&nbsp; -&nbsp;Garantie&nbsp;1&nbsp;an &nbsp;",https://www.wiki.tn/pc-portable-hp-15-da0006nk-i3-7è-gén-4go-1to-gris--9973.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
70,HP,"1 185,000 DT","Ecran:&nbsp;15.6 HD SVA Bright View rétro éclairé&nbsp; WLED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS 2.0 -&nbsp;Mémoire RAM&nbsp;:&nbsp;4 GB&nbsp;DDR4-2133 -&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA - Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;Intel HD Graphics 620&nbsp;-Couleur: Rouge&nbsp;-&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0008nk-i3-7è-gén-4go-1to-rouge--9975.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
71,LENOVO,"1 239,000 DT","Ecran 15.6"" HD LED - Processeur Intel Core i3-8130U, (up to&nbsp;3.4 GHz,&nbsp;4 Mo de mémoire cache)- Mémoire 4 Go -&nbsp;Disque 1 To - Carte graphique : Nvidia GeForce MX110, (2 Go de mémoire dédiée) - Wifi - Bluetooth - HDMI - USB 3.0&nbsp;- Lecteur de cartes - Couleur Gris - Garantie 1 an",https://www.wiki.tn/pc-portable-lenovo-ip330-ikb-i3-8130u-4go-1tb-fd-11154.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
72,HP,"1 275,000 DT","Ecran:&nbsp;15.6 HD SVA Bright View rétro éclairé&nbsp; WLED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS -&nbsp;Mémoire RAM&nbsp;: 8 GB&nbsp;DDR4-2133-&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA -&nbsp;Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;Intel HD Graphics 620&nbsp;-Couleur:blanc -&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0001nk-i3-7è-gén-8go-1to-blanc--11544.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
